geo_point_2d;geo_shape;objectid_1;codeunique;nom_long;nom_so_gar;nom_su_gar;id_ref_zdc;nom_zdc;id_ref_zda;nom_zda;idrefliga;idrefligc;res_com;mode;train;rer;metro;tramway;val;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y
48.84543415048044, 2.339762849560476;"{""coordinates"": [2.339762849560476, 48.84543415048044], ""type"": ""Point""}";287;296;Luxembourg;;;71161;Luxembourg;43833;Luxembourg;A01857;C01743;RER B;RER;0;1;0;0;0;0;0;0;0;0;RATP;1;0;651546.1125;6860801.2806
48.76169369040741, 2.3042273475518598;"{""coordinates"": [2.30422734755186, 48.76169369040741], ""type"": ""Point""}";289;300;La Croix-de-Berny-Fresnes;;;69813;La Croix de Berny;46007;La Croix de Berny Fresnes;A01857 / A02527;C01743 / C02528;RER B / TRAM 10;RER / TRAM;0;1;0;1;0;0;0;0;1;0;RATP / RD Bièvre;1;0;648856.2342;6851512.9527
48.81522993202585, 2.340891133840476;"{""coordinates"": [2.340891133840476, 48.81522993202585], ""type"": ""Point""}";291;307;Gentilly;;;70543;Gentilly;45877;Gentilly;A01857;C01743;RER B;RER;0;1;0;0;0;0;0;0;0;0;RATP;1;0;651600.8805;6857442.2264
48.76835208365703, 1.5136372448870379;"{""coordinates"": [1.513637244887038, 48.76835208365703], ""type"": ""Point""}";302;497;Marchezais - Broué;;;411496;Marchezais - Broué;411495;Marchezais - Broué;A01847;C01736;TRAIN N;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;0;0;590761.7489;6853056.1086
49.1667750398079, 2.3623035285653566;"{""coordinates"": [2.362303528565357, 49.1667750398079], ""type"": ""Point""}";306;505;Boran-sur-Oise;;;411333;Boran-sur-Oise;411332;Boran-sur-Oise;A01849;C01737;TRAIN H;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;0;0;653488.9078;6896523.0115
49.23101806016452, 2.887366704975862;"{""coordinates"": [2.887366704975862, 49.23101806016452], ""type"": ""Point""}";312;511;Crépy-en-Valois;;;411397;Crépy-en-Valois;411396;Crépy-en-Valois;A02175;C01738;TRAIN K;TRAIN;1;0;0;0;0;1;0;0;0;0;SNCF;0;0;691795.0734;6903486.8914
48.85333579289228, 2.3460349858516385;"{""coordinates"": [2.346034985851638, 48.85333579289228], ""type"": ""Point""}";323;295;Saint-Michel;Notre-Dame;;73620;Saint-Michel Notre-Dame;44877;Saint-Michel Notre-Dame;A01857 / A01840 / A01537;C01743 / C01727 / C01374;RER B / RER C / METRO 4;RER / METRO;0;1;1;0;0;0;0;0;0;0;RATP/SNCF;1;0;652013.6819;6861676.0375
48.883362341852425, 2.2337816806487707;"{""coordinates"": [2.233781680648771, 48.883362341852425], ""type"": ""Point""}";326;379;Puteaux;;;71422;Puteaux;43184;Puteaux;A02176 / A01855 / A01192;C01740 / C01741 / C01390;TRAIN L / TRAIN U / TRAM 2;TRAIN / TRAM;1;0;0;1;0;0;0;0;0;0;RATP/SNCF;1;0;643809.4527;6865088.7904
48.937736063405, 2.157086495104963;"{""coordinates"": [2.157086495104963, 48.937736063405], ""type"": ""Point""}";328;140;Sartrouville;;;64918;Sartrouville;43191;Sartrouville;A02176 / A01856;C01740 / C01742;TRAIN L / RER A;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;638249.7656;6871192.1379
48.94550297190666, 2.1450174376542583;"{""coordinates"": [2.145017437654258, 48.94550297190666], ""type"": ""Point""}";329;139;Maisons-Laffitte;;;65048;Maisons-Laffitte;473109;Maisons-Laffitte;A02176 / A01856;C01740 / C01742;TRAIN L / RER A;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;637374.9956;6872065.3017
48.97066504653475, 2.07773176596331;"{""coordinates"": [2.07773176596331, 48.97066504653475], ""type"": ""Point""}";331;127;Achères-Ville;;;73604;Achères Ville;46647;Achères Ville;A02176 / A01856;C01740 / C01742;TRAIN L / RER A;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;632479.4116;6874918.7323
48.99371348039456, 2.2342763953629774;"{""coordinates"": [2.234276395362977, 48.99371348039456], ""type"": ""Point""}";333;229;Franconville - Le Plessis-Bouchard;;;66005;Franconville - Le Plessis-Bouchard;43126;Franconville - Le Plessis-Bouchard;A01849 / A01840;C01737 / C01727;TRAIN H / RER C;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;643964.7293;6877359.2784
49.019136741582756, 2.1546634774091817;"{""coordinates"": [2.154663477409182, 49.019136741582756], ""type"": ""Point""}";334;231;Pierrelaye;;;66491;Pierrelaye;43180;Pierrelaye;A01849 / A01840;C01737 / C01727;TRAIN H / RER C;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;638169.1754;6880245.8816
49.03398763626153, 2.1282638725561913;"{""coordinates"": [2.128263872556191, 49.03398763626153], ""type"": ""Point""}";335;458;Saint-Ouen-l'Aumône-Liesse;;;66659;Saint-Ouen-l'Aumône Liesse;43150;Saint-Ouen-l'Aumône Liesse;A01849 / A01840;C01737 / C01727;TRAIN H / RER C;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;636256.5278;6881918.3815
48.7394872073018, 2.758824548674894;"{""coordinates"": [2.758824548674894, 48.7394872073018], ""type"": ""Point""}";344;13;Tournan;;;67625;Tournan;43208;Tournan;A01844 / A01843;C01730 / C01729;TRAIN P / RER E;TRAIN / RER;1;1;0;0;0;0;1;0;0;0;SNCF;1;1;682264.3099;6848845.6925
48.527243321460155, 2.6549902821418874;"{""coordinates"": [2.654990282141887, 48.527243321460155], ""type"": ""Point""}";346;49;Melun;;;61926;Melun;47909;Melun;A01845 / A01842;C01728 / C01731;RER D / TRAIN R;TRAIN / RER;1;1;0;0;0;1;1;0;0;0;SNCF;1;1;674525.434;6825278.3423
48.53562062258458, 1.995901990362833;"{""coordinates"": [1.995901990362833, 48.53562062258458], ""type"": ""Point""}";347;219;Dourdan-la-Forêt;;;59843;Dourdan la Forêt;47095;Dourdan la Forêt;A01840;C01727;RER C;TRAIN / RER;1;1;0;0;0;0;1;0;0;0;SNCF;1;1;625873.7762;6826625.2525
48.83908128024196, 2.383028081146452;"{""coordinates"": [2.383028081146452, 48.83908128024196], ""type"": ""Point""}";351;468;Paris-Bercy;;;71607;Gare de Bercy;479035;Paris-Bercy Bourgogne - Pays d'Auvergne;A01845 / A02171;C01731 / C01745;TRAIN R / TER;TRAIN;1;0;0;0;0;1;0;0;0;0;SNCF;1;0;654715.7015;6860069.2247
48.84350923944823, 2.616678624694602;"{""coordinates"": [2.616678624694602, 48.84350923944823], ""type"": ""Point""}";356;5;Noisiel;;;68153;Noisiel;44199;Noisiel;A01856;C01742;RER A;RER;0;1;0;0;0;0;0;0;0;0;RATP;1;0;671867.3203;6860452.9548
48.76956333368779, 2.309905064564246;"{""coordinates"": [2.309905064564246, 48.76956333368779], ""type"": ""Point""}";386;299;Parc de Sceaux;;;69906;Parc de Sceaux;43177;Parc de Sceaux;A01857;C01743;RER B;RER;0;1;0;0;0;0;0;0;0;0;RATP;1;0;649281.2192;6852384.2514
48.14721803992847, 2.7627283871991946;"{""coordinates"": [2.762728387199195, 48.14721803992847], ""type"": ""Point""}";388;498;Dordives;;;74077;Dordives;58955;Dordives;A01845;C01731;TRAIN R;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;0;0;682353.5667;6783010.1637
48.83307317062929, 2.333203670349575;"{""coordinates"": [2.333203670349575, 48.83307317062929], ""type"": ""Point""}";395;297;Denfert-Rochereau;Colonel Rol Tanguy;;71056;Denfert Rochereau;473890;Denfert-Rochereau;A01857 / A01537 / A01539;C01743 / C01374 / C01376;RER B / METRO 4 / METRO 6;RER / METRO;0;1;1;0;0;0;0;0;0;0;RATP;1;0;651053.1484;6859430.9166
49.007767719270035, 2.1965029019130347;"{""coordinates"": [2.196502901913035, 49.007767719270035], ""type"": ""Point""}";402;230;Montigny-Beauchamp;;;66335;Montigny - Beauchamp;43166;Montigny - Beauchamp;A01849 / A01840;C01737 / C01727;TRAIN H / RER C;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;641216.4811;6878949.6337
48.956931426575984, 2.8733647999355174;"{""coordinates"": [2.873364799935517, 48.956931426575984], ""type"": ""Point""}";406;15;Meaux;;;68963;Meaux;43161;Meaux;A01844;C01730;TRAIN P;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;1;690726.1981;6873004.5894
48.531501986486845, 2.3705184977367075;"{""coordinates"": [2.370518497736708, 48.531501986486845], ""type"": ""Point""}";412;212;Ballancourt;;;59825;Ballancourt;43087;Ballancourt;A01842;C01728;RER D;RER;0;1;0;0;0;0;0;0;0;0;SNCF;1;0;653524.9404;6825881.3486
48.80948226301781, 2.1350874566130322;"{""coordinates"": [2.135087456613032, 48.80948226301781], ""type"": ""Point""}";431;147;Versailles Rive Droite;;;64021;Versailles Rive Droite;44602;Versailles Rive Droite;A02176;C01740;TRAIN L;TRAIN;1;0;0;0;0;1;0;0;0;0;SNCF;1;1;636482.013;6856949.0163
48.80594060579477, 2.1529930703695093;"{""coordinates"": [2.152993070369509, 48.80594060579477], ""type"": ""Point""}";432;148;Montreuil;;;63989;Montreuil;43167;Montreuil;A02176;C01740;TRAIN L;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;637792.7016;6856540.9872
49.15512736050241, 2.3248275074852462;"{""coordinates"": [2.324827507485246, 49.15512736050241], ""type"": ""Point""}";450;271;Bruyères-sur-Oise;;;67325;Bruyères-sur-Oise;47533;Bruyères-sur-Oise;A01849;C01737;TRAIN H;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;650744.5404;6895250.2439
48.81488431421452, 2.240919294866534;"{""coordinates"": [2.240919294866534, 48.81488431421452], ""type"": ""Point""}";453;288;Meudon;;;70515;Meudon;43162;Meudon;A01847;C01736;TRAIN N;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;644259.6756;6857469.7222
48.84734036417028, 2.432434660260661;"{""coordinates"": [2.432434660260661, 48.84734036417028], ""type"": ""Point""}";462;341;Vincennes;;;71651;Vincennes;43224;Vincennes;A01856;C01742;RER A;RER;0;1;0;0;0;0;0;0;0;0;RATP;1;0;658348.5648;6860960.3591
48.795138179363484, 2.135156224100022;"{""coordinates"": [2.135156224100022, 48.795138179363484], ""type"": ""Point""}";467;108;Versailles-Chantiers;;;63880;Versailles Chantiers;43219;Versailles Chantiers;A01847 / A01855 / A01840;C01736 / C01741 / C02711 / C01727;TRAIN N / TRAIN U / TRAIN V / RER C;TRAIN / RER;1;1;0;0;0;1;1;0;0;0;SNCF;1;1;636469.5949;6855354.1433
48.877375619879636, 2.3594566169442075;"{""coordinates"": [2.359456616944207, 48.877375619879636], ""type"": ""Point""}";471;327;Gare de l'Est;;;71359;Gare de l'Est;470519;Gare de l'Est;A01844 / A01537 / A01538 / A01540;C01730 / C01374 / C01375 / C01377;TRAIN P / METRO 4 / METRO 5 / METRO 7;TRAIN / METRO;1;0;1;0;0;1;0;0;0;0;RATP/SNCF;1;1;653020.19;6864341.0068
49.014133689478705, 2.078306591330212;"{""coordinates"": [2.078306591330212, 49.014133689478705], ""type"": ""Point""}";475;444;Neuville Université;;;66436;Neuville Université;47879;Neuville Université;A02176 / A01856;C01740 / C01742;TRAIN L / RER A;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;632577.9185;6879752.0134
48.84445639456913, 2.440439978057246;"{""coordinates"": [2.440439978057246, 48.84445639456913], ""type"": ""Point""}";485;101033;Château de Vincennes;;;71634;Château de Vincennes;42582;Château de Vincennes;A01534;C01371;METRO 1;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;0;658933.7619;6860635.4943
48.845470707583566, 2.4292051663480003;"{""coordinates"": [2.429205166348, 48.845470707583566], ""type"": ""Point""}";486;101035;Bérault;;;71650;Bérault;42318;Bérault;A01534;C01371;METRO 1;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;658110.066;6860754.1783
48.86628580458389, 2.3229434122435415;"{""coordinates"": [2.322943412243542, 48.86628580458389], ""type"": ""Point""}";491;101061;Concorde;;;71298;Concorde;45676;Concorde;A01534 / A01541 / A01545;C01371 / C01378 / C01382;METRO 1 / METRO 8 / METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650331.6676;6863130.2462
48.86525378605433, 2.3745819699964126;"{""coordinates"": [2.374581969996413, 48.86525378605433], ""type"": ""Point""}";504;103043;Parmentier;;;71801;Parmentier;58725;Parmentier;A01536;C01373;METRO 3;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654118.8397;6862984.2509
48.8655864775997, 2.3567367568060975;"{""coordinates"": [2.356736756806098, 48.8655864775997], ""type"": ""Point""}";506;103049;Arts et Métiers;;;71293;Arts et Métiers;42230;Arts et Métiers;A01544;C01381;METRO 11;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652810.0307;6863031.7605
48.894343848842425, 2.347430779960205;"{""coordinates"": [2.347430779960205, 48.894343848842425], ""type"": ""Point""}";514;104031;Simplon;;;71556;Simplon;44833;Simplon;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652153.7839;6866234.9969
48.863972478817246, 2.3496175641598405;"{""coordinates"": [2.34961756415984, 48.863972478817246], ""type"": ""Point""}";519;104049;Étienne Marcel;;;479068;Étienne Marcel;44970;Étienne Marcel;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652286.2983;6862856.5748
48.853718934000206, 2.3337761382184676;"{""coordinates"": [2.333776138218468, 48.853718934000206], ""type"": ""Point""}";522;104061;Saint-Germain-des-Prés;;;71216;Saint-Germain-des-Prés;44799;Saint-Germain-des-Prés;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651114.5389;6861726.1589
48.84200534729823, 2.2388873285155366;"{""coordinates"": [2.238887328515537, 48.84200534729823], ""type"": ""Point""}";553;110025;Boulogne - Jean Jaurès;;;71147;Boulogne Jean Jaurès;42380;Boulogne Jean Jaurès;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;644139.5373;6860486.666
48.84715005570978, 2.269135872730268;"{""coordinates"": [2.269135872730268, 48.84715005570978], ""type"": ""Point""}";554;110029;Église d'Auteuil;;;71166;Église d'Auteuil;42947;Église d'Auteuil;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;646364.8036;6861037.7277
48.84524119484094, 2.261893641759714;"{""coordinates"": [2.261893641759714, 48.84524119484094], ""type"": ""Point""}";556;110035;Michel Ange-Molitor;;;73658;Michel-Ange - Molitor;44139;Michel-Ange - Molitor;A01542 / A01543;C01379 / C01380;METRO 9 / METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;645831.3566;6860830.4268
48.8465346367312, 2.2859992220590075;"{""coordinates"": [2.285999222059008, 48.8465346367312], ""type"": ""Point""}";558;110043;Charles Michels;;;71156;Charles Michels;42557;Charles Michels;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647601.6845;6860957.9773
48.87388185415816, 2.385316215101792;"{""coordinates"": [2.385316215101792, 48.87388185415816], ""type"": ""Point""}";570;111043;Pyrénées;;;71864;Pyrenées;44580;Pyrénées;A01544;C01381;METRO 11;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654913.7648;6863937.4476
48.85849912371638, 2.323167611246745;"{""coordinates"": [2.323167611246745, 48.85849912371638], ""type"": ""Point""}";582;112057;Solférino;Musée d'Orsay;;71270;Solférino;44840;Solférino;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650340.6927;6862264.2924
48.876047496005405, 2.337495844533765;"{""coordinates"": [2.337495844533765, 48.876047496005405], ""type"": ""Point""}";583;112069;Notre-Dame-de-Lorette;;;71350;Notre-Dame-de-Lorette;44210;Notre-Dame-de-Lorette;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651408.3042;6864206.6184
48.89150083987307, 2.349620484532985;"{""coordinates"": [2.349620484532985, 48.89150083987307], ""type"": ""Point""}";587;112081;Marcadet-Poissonniers;;;71511;Marcadet Poissonniers;44075;Marcadet Poissonniers;A01537 / A01545;C01374 / C01382;METRO 4 / METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652311.725;6865917.5442
48.83333855925167, 2.386632402066985;"{""coordinates"": [2.386632402066985, 48.83333855925167], ""type"": ""Point""}";592;114001;Cour Saint-Émilion;;;71576;Cour Saint-Emilion;45234;Cour Saint-Emilion;A01547;C01384;METRO 14;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654975.2848;6859428.6327
48.84685485485275, 2.316634671114557;"{""coordinates"": [2.316634671114557, 48.84685485485275], ""type"": ""Point""}";597;114049;Duroc;;;71159;Duroc;42874;Duroc;A01543 / A01546;C01380 / C01383;METRO 10 / METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649850.1764;6860973.6892
48.851441709238905, 2.3144081214488232;"{""coordinates"": [2.314408121448823, 48.851441709238905], ""type"": ""Point""}";598;114051;Saint-François-Xavier;;;71204;Saint-François Xavier;45139;Saint-François Xavier;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649691.21;6861485.1183
48.87851411403087, 2.381614513292406;"{""coordinates"": [2.381614513292406, 48.87851411403087], ""type"": ""Point""}";611;117035;Buttes-Chaumont;;;71900;Buttes Chaumont;45609;Buttes Chaumont;A01550;C01387;METRO 7bis;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654646.2893;6864454.6451
48.83956719833751, 2.3959529265887243;"{""coordinates"": [2.395952926588724, 48.83956719833751], ""type"": ""Point""}";617;106037;Daumesnil;;;71614;Daumesnil;45229;Daumesnil;A01539 / A01541;C01376 / C01378;METRO 6 / METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;655664.7496;6860115.9193
48.83904114372092, 2.3896200154238474;"{""coordinates"": [2.389620015423847, 48.83904114372092], ""type"": ""Point""}";618;106039;Dugommier;;;71606;Dugommier;42869;Dugommier;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;655199.4899;6860061.0017
48.83704512015793, 2.3728257245425723;"{""coordinates"": [2.372825724542572, 48.83704512015793], ""type"": ""Point""}";619;106043;Quai de la Gare;;;71597;Quai de la Gare;44582;Quai de la Gare;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653965.0897;6859848.7241
48.83494772234806, 2.368126329061812;"{""coordinates"": [2.368126329061812, 48.83494772234806], ""type"": ""Point""}";620;106045;Chevaleret;;;73651;Chevaleret;45267;Chevaleret;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653618.2928;6859618.2657
48.86698310944948, 2.290058833580487;"{""coordinates"": [2.290058833580487, 48.86698310944948], ""type"": ""Point""}";630;106081;Boissière;;;71301;Boissière;42359;Boissière;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647920.0417;6863228.9677
48.86576110282936, 2.3344274859130447;"{""coordinates"": [2.334427485913045, 48.86576110282936], ""type"": ""Point""}";636;107057;Pyramides;;;73788;Pyramides;44579;Pyramides;A01540 / A01547;C01377 / C01384;METRO 7 / METRO 14;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651173.6182;6863064.7412
48.81052080428471, 2.384289600960821;"{""coordinates"": [2.384289600960821, 48.81052080428471], ""type"": ""Point""}";643;107091;Mairie d'Ivry;;;70488;Mairie d'Ivry;44051;Mairie d'Ivry;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;0;654783.53;6856892.9064
48.85772541289347, 2.310565960946845;"{""coordinates"": [2.310565960946845, 48.85772541289347], ""type"": ""Point""}";649;108033;La Tour Maubourg;;;71242;La Tour Maubourg;43409;La Tour Maubourg;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649415.3796;6862186.2617
48.87023324339993, 2.3251635468278975;"{""coordinates"": [2.325163546827897, 48.87023324339993], ""type"": ""Point""}";650;108039;Madeleine;;;71324;Madeleine;43898;Madeleine;A01541 / A01545 / A01547;C01378 / C01382 / C01384;METRO 8 / METRO 12 / METRO 14;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650498.2822;6863567.7761
48.826620065463494, 2.4058519439819017;"{""coordinates"": [2.405851943981902, 48.826620065463494], ""type"": ""Point""}";657;108077;Liberté;;;71558;Liberté;43811;Liberté;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;656380.4618;6858670.8213
48.83362878105417, 2.2435786287393302;"{""coordinates"": [2.24357862873933, 48.83362878105417], ""type"": ""Point""}";664;109025;Marcel Sembat;;;71054;Marcel Sembat;47021;Marcel Sembat;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;644474.9137;6859551.9835
48.92310377966602, 2.2862795775297826;"{""coordinates"": [2.286279577529783, 48.92310377966602], ""type"": ""Point""}";667;113077;Les Agnettes;;;72240;Les Agnettes;43693;Les Agnettes;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647699.216;6869471.7685
48.92993589058523, 2.3560357955264504;"{""coordinates"": [2.35603579552645, 48.92993589058523], ""type"": ""Point""}";672;114079;Saint-Denis - Porte de Paris;;;72285;Saint-Denis Porte de Paris;473458;Saint-Denis Porte de Paris;A01546 / A02150;C01383 / C01795;METRO 13 / TRAM 8;METRO / TRAM;0;0;1;1;0;0;0;0;1;0;RATP;1;1;652816.9647;6870187.5431
48.90637477027002, 2.4491899044888523;"{""coordinates"": [2.449189904488852, 48.90637477027002], ""type"": ""Point""}";673;105037;Bobigny Pablo Picasso;Préfecture - Hôtel du Département;;72486;Bobigny Pablo Picasso;42345;Bobigny Pablo Picasso;A01538 / A01191;C01375 / C01389;METRO 5 / TRAM 1;METRO / TRAM;0;0;1;1;0;0;0;1;0;0;RATP;1;0;659623.938;6867515.9438
48.853772788014886, 2.4118948370564355;"{""coordinates"": [2.411894837056435, 48.853772788014886], ""type"": ""Point""}";676;109087;Porte de Montreuil;;;71710;Porte de Montreuil;44520;Porte de Montreuil;A01542 / A01757;C01379 / C01679;METRO 9 / TRAM 3b;METRO / TRAM;0;0;1;1;0;0;0;0;0;0;RATP;1;0;656846.5807;6861686.6193
48.81074648768823, 2.3016785568320435;"{""coordinates"": [2.301678556832043, 48.81074648768823], ""type"": ""Point""}";681;114033;Châtillon-Montrouge;;;461505;Châtillon Montrouge;42588;Châtillon-Montrouge;A01546 / A02149;C01383 / C01794;METRO 13 / TRAM 6;METRO / TRAM;0;0;1;1;0;0;0;1;1;0;RATP;1;1;648717.1203;6856968.4785
48.885661112701506, 2.3425496532584886;"{""coordinates"": [2.342549653258489, 48.885661112701506], ""type"": ""Point""}";686;467;Funiculaire Montmartre Station Haute;;;73848;Funiculaire de Montmartre - Gare haute;45558;Funiculaire de Montmartre - Gare haute;A01548;C01385;FUNICULAIRE MONTMARTRE;VAL;0;0;0;0;1;0;0;0;0;1;RATP;1;0;651787.8703;6865272.4929
48.86979855646069, 2.2853350946861695;"{""coordinates"": [2.285335094686169, 48.86979855646069], ""type"": ""Point""}";693;102079;Victor Hugo;;;71315;Victor Hugo;45020;Victor Hugo;A01535;C01372;METRO 2;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647576.3599;6863545.1478
48.85519632481491, 2.325815566511529;"{""coordinates"": [2.325815566511529, 48.85519632481491], ""type"": ""Point""}";705;112055;Rue du Bac;;;71227;Rue du Bac;58717;Rue du Bac;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650531.8333;6861895.3889
48.92078596905619, 2.410598615104874;"{""coordinates"": [2.410598615104874, 48.92078596905619], ""type"": ""Point""}";729;107025;La Courneuve 8 Mai 1945;;;73696;La Courneuve - 8 Mai 1945;470546;La Courneuve - 8 Mai 1945;A01540 / A01191;C01377 / C01389;METRO 7 / TRAM 1;METRO / TRAM;0;0;1;1;0;0;0;1;0;0;RATP;1;0;656807.0912;6869138.8599
48.847335584614896, 2.408089407236094;"{""coordinates"": [2.408089407236094, 48.847335584614896], ""type"": ""Point""}";731;101039;Porte de Vincennes;;;71663;Porte de Vincennes;44528;Porte de Vincennes;A01534 / A01193 / A01757;C01371 / C01391 / C01679;METRO 1 / TRAM 3a / TRAM 3b;METRO / TRAM;0;0;1;1;0;0;0;0;1;0;RATP;1;0;656561.9892;6860972.9448
